time;gFx;gFy;gFz;tgF
2.8150;-0.047;-0.119;-0.996;1.004
2.8250;-0.078;-0.079;-1.05;1.056
2.8350;-0.062;-0.043;-1.118;1.121
2.8450;-0.089;-0.043;-1.162;1.166
2.8550;-0.165;-0.173;-1.059;1.086
2.8650;-0.169;-0.262;-0.993;1.041
2.8880;-0.213;-0.265;-0.882;0.945
2.8890;-0.213;-0.265;-0.882;0.945
2.8940;-0.218;-0.248;-0.88;0.94
2.9050;-0.241;-0.243;-0.879;0.943
2.9150;-0.225;-0.247;-0.867;0.929
2.9240;-0.22;-0.253;-0.88;0.942
2.9350;-0.222;-0.226;-0.941;0.993
2.9450;-0.209;-0.165;-1.003;1.038
2.9540;-0.168;-0.079;-1.034;1.051
2.9650;-0.141;0.017;-1.035;1.045
2.9880;-0.134;0.039;-1.083;1.092
2.9890;-0.134;0.039;-1.083;1.092
2.9940;-0.127;0.03;-1.096;1.104
3.0040;-0.128;0.042;-1.075;1.083
3.0140;-0.106;0.051;-1.031;1.038
3.0250;-0.071;0.071;-0.959;0.964
3.0350;-0.091;0.085;-0.938;0.946
3.0450;-0.174;0.084;-1.056;1.074
3.0540;-0.207;0.121;-1.133;1.158
3.0650;-0.215;0.165;-1.147;1.179
3.0870;-0.203;0.163;-1.144;1.173
3.0880;-0.203;0.163;-1.144;1.173
3.0940;-0.225;0.144;-1.172;1.202
3.1040;-0.237;0.154;-1.178;1.211
3.1150;-0.239;0.177;-1.176;1.213
3.1240;-0.23;0.196;-1.169;1.207
3.1340;-0.205;0.206;-1.143;1.179
3.1440;-0.167;0.223;-1.134;1.168
3.1540;-0.155;0.218;-1.111;1.143
3.1640;-0.219;0.182;-1.097;1.133
3.1870;-0.368;0.125;-1.071;1.139
3.1880;-0.368;0.125;-1.071;1.139
3.1940;-0.437;0.141;-1.043;1.14
3.2040;-0.479;0.22;-1.034;1.161
3.2140;-0.445;0.301;-1.034;1.165
3.2240;-0.438;0.366;-0.98;1.134
3.2340;-0.434;0.412;-0.874;1.059
3.2440;-0.379;0.392;-0.764;0.939
3.2540;-0.286;0.187;-0.706;0.784
3.2640;-0.373;0.057;-0.689;0.786
3.2870;-0.489;-0.111;-0.554;0.747
3.2880;-0.489;-0.111;-0.554;0.747
3.2930;-0.481;-0.183;-0.51;0.725
3.3030;-0.592;-0.12;-0.556;0.821
3.3140;-0.66;0.086;-0.819;1.055
3.3240;-0.593;0.284;-0.866;1.087
3.3340;-0.45;0.439;-0.844;1.052
3.3440;-0.579;0.494;-0.735;1.058
3.3540;-0.508;0.344;-0.567;0.835
3.3640;-0.521;0.322;-0.75;0.968
3.3880;-0.455;0.288;-0.903;1.051
3.3890;-0.455;0.288;-0.903;1.051
3.3930;-0.384;0.291;-0.776;0.913
3.4030;-0.331;0.265;-0.498;0.654
3.4130;-0.343;0.202;-0.452;0.602
3.4230;-0.383;0.119;-0.622;0.74
3.4330;-0.42;0.052;-0.684;0.804
3.4440;-0.457;0.031;-0.672;0.813
3.4530;-0.48;0.042;-0.675;0.829
3.4630;-0.49;0.057;-0.625;0.796
3.4850;-0.51;0.053;-0.335;0.612
3.4860;-0.51;0.053;-0.335;0.612
3.4930;-0.541;0.027;-0.373;0.658
3.5030;-0.53;-0.003;-0.407;0.668
3.5130;-0.493;-0.049;-0.339;0.6
3.5230;-0.44;-0.098;-0.317;0.551
