time,gFx,gFy,gFz,tgF
31.80,-0.602,-0.946,-0.228,1.145
31.85,0.158,-0.876,0.013,0.89
31.90,-0.074,-0.992,-0.125,1.002
31.95,-0.231,-1.186,0.16,1.219
32.00,-0.312,-0.745,-0.465,0.932
32.05,-0.341,-0.978,0.034,1.036
32.10,-0.086,-0.98,-0.108,0.99
32.15,-0.274,-1.069,-0.062,1.105
32.20,0.016,-0.582,-0.068,0.586
32.25,-0.158,-1.028,-0.041,1.041
32.30,-0.218,-0.986,0.02,1.01
32.35,-0.019,-0.907,-0.252,0.942
32.40,-0.309,-1.142,0.028,1.184
32.45,-0.005,-1.294,-0.06,1.295
32.50,0.029,-1.175,-0.248,1.201
32.55,-0.281,-1.072,-0.241,1.134
32.60,0.0,-1.074,-0.041,1.074
32.65,-0.0,-0.996,-0.034,0.997
32.70,-0.072,-1.096,-0.05,1.1
32.75,0.059,-1.105,0.025,1.107
32.80,0.1,-0.983,-0.072,0.991
32.85,0.146,-1.099,-0.057,1.11
32.90,0.122,-0.976,-0.159,0.997
32.95,0.05,-0.995,-0.123,1.004
33.00,0.269,-1.015,-0.007,1.05
33.05,0.228,-0.897,0.091,0.93
33.10,0.066,-0.891,-0.055,0.895
33.15,0.685,-0.96,0.233,1.202
33.20,0.347,-1.102,0.037,1.156
33.25,0.204,-0.889,-0.197,0.933
33.30,0.114,-0.94,-0.073,0.95
33.35,0.01,-0.808,1.563,1.76
33.40,0.676,-1.248,0.626,1.551
33.45,0.281,-0.844,0.413,0.981
33.50,0.233,-0.699,0.601,0.951
33.55,0.111,-0.577,0.913,1.086
33.60,0.227,-0.602,0.991,1.181
33.65,-0.039,-0.603,1.276,1.412
33.70,-0.084,-0.296,0.777,0.836
33.75,-0.126,-0.021,0.47,0.487
33.80,-0.018,0.141,0.545,0.563
33.85,-0.01,0.169,0.704,0.724
33.90,-0.086,0.197,0.668,0.702
33.95,-0.106,0.244,0.697,0.746
34.00,-0.109,0.35,0.815,0.894
34.05,0.263,0.661,0.669,0.977
34.10,-0.167,0.554,0.857,1.034
34.15,0.035,0.726,0.745,1.041
34.20,-0.036,0.686,0.682,0.968
34.25,0.061,0.743,0.76,1.065
34.30,0.124,0.768,0.84,1.145
34.35,0.109,0.667,0.823,1.065
34.40,0.085,0.668,0.726,0.99
34.45,0.095,0.634,0.758,0.993
34.50,0.089,0.601,0.774,0.984
34.55,0.044,0.536,0.8,0.965
34.60,0.001,0.538,0.771,0.94
34.65,-0.044,0.501,0.875,1.009
34.70,-0.043,0.513,0.863,1.005
34.75,-0.028,0.511,0.889,1.026
34.80,0.026,0.54,0.788,0.956
34.85,-0.046,0.475,0.915,1.032
34.90,-0.06,0.492,0.764,0.91
34.95,-0.108,0.464,0.712,0.857
35.00,0.021,0.489,0.917,1.039
35.05,-0.027,0.454,1.006,1.104
35.10,0.031,0.491,0.959,1.078
35.15,0.036,0.484,0.941,1.059
35.20,0.024,0.508,0.834,0.977
35.25,0.051,0.487,0.951,1.07
35.30,0.055,0.467,0.823,0.948
35.35,0.058,0.49,0.78,0.923
35.40,0.033,0.458,0.829,0.948
35.45,0.017,0.461,0.843,0.961
35.50,0.071,0.437,0.894,0.998
35.55,0.056,0.431,0.904,1.003
35.60,0.085,0.414,0.929,1.021
35.65,0.091,0.325,0.89,0.952
35.70,-0.023,0.247,0.848,0.884
